Name,Y,X,Elevation,Description,Date Taken
1587,5011.84367,4999.834251,100.065999,PF_C3_15_L475,5/07/2012
1588,5011.241319,4999.658408,100.020162,PF_C3_SR19_L476,5/07/2012
1589,5011.54964,4999.347406,99.956049,PF_SR19_SF32,5/07/2012
1590,5011.634136,4999.523004,99.96875,PF_SR19_SF32,5/07/2012
1591,5011.544289,4999.743039,99.964717,PF_SR19_SF32,5/07/2012
1592,5011.303405,4999.69371,99.967077,PF_SR19_SF32,5/07/2012
1593,5011.02803,4999.435584,99.985464,PF_SR19_SF32,5/07/2012
1594,5010.910615,4999.179655,99.983679,PF_SR19_SF32,5/07/2012
1595,5011.042065,4998.959224,100.000687,PF_SR19_SF32,5/07/2012
1596,5011.522634,4999.641441,99.955218,PF_SR19_SF32,5/07/2012
1597,5011.082526,4999.177367,99.989615,PF_SR19_SF32,5/07/2012
1598,5011.911729,5002.408898,100.195856,PF_SR9_SF33,5/07/2012
1599,5011.948753,5002.272882,100.189414,PF_SR9_SF33,5/07/2012
1600,5011.864865,5002.057606,100.202754,PF_SR9_SF33,5/07/2012
1601,5011.651015,5001.972386,100.191692,PF_SR9_SF33,5/07/2012
1602,5011.431077,5001.891605,100.215265,PF_SR9_SF33,5/07/2012
1603,5011.512487,5002.121327,100.228446,PF_SR9_SF33,5/07/2012
1604,5011.693261,5002.363509,100.197747,PF_SR9_SF33,5/07/2012
1605,5010.973173,4999.952036,100.03546,PF_C3_15_L476,5/07/2012
1606,5011.155222,4999.789827,100.034671,PF_C3_15_HB652,5/07/2012
1607,5010.979437,4999.835195,100.042586,PF_C3_15_L477,5/07/2012
1608,5011.373471,4999.370362,99.97745,EL_B3_15_N,5/07/2012
1609,5010.913723,4999.921828,100.013638,EL_B3_15_E,5/07/2012
1610,5010.810018,4998.61176,100.042713,EL_B3_15_W,5/07/2012
1611,5012.2395,4999.895038,100.041043,EL_C3_15_N,5/07/2012
1612,5011.510502,5000.55911,100.038707,EL_C3_15_E,5/07/2012
1613,5010.940882,4999.846954,100.012268,EL_C3_15_S,5/07/2012
1614,5011.70318,4999.383134,100.038056,EL_C3_15_W,5/07/2012
1615,5011.716597,4999.85083,100.02121,EL_C3_15_W,5/07/2012
CP1,5016,5006,100.37,control point,5/07/2012
TBM03,5020,5003,100.795,TBM03,5/07/2012
TBM04,5009,4996,100.754,TBM04,5/07/2012
